csv_file,total_rows,empty_rows,indian_rows
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-13-18.csv,23595,7163,364
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-31-08.csv,26763,7888,2110
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-08-08.csv,28029,9570,821
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-23-01.csv,26921,8955,629
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-24-00.csv,20328,6594,218
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-29-15.csv,27860,8865,1342
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-20-18.csv,19748,6082,552
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-30-11.csv,78847,24351,1258
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-28-16.csv,36720,11220,689
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-29-02.csv,51862,17884,698
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-15-06.csv,9299,3326,303
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-15-18.csv,22600,6978,444
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-22-07.csv,24089,7349,1702
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-16-10.csv,18817,5482,1162
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-18-16.csv,31245,9932,1280
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-02-15.csv,22717,7306,282
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-22-04.csv,25163,8231,1439
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-16-04.csv,21700,7321,1299
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-22-05.csv,9392,3303,277
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-09-10.csv,23087,6908,1551
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-17-06.csv,22835,8140,736
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-17-15.csv,22034,6688,398
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-03-15.csv,156662,47883,4065
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-09-02.csv,31123,10042,279
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-28-18.csv,23465,7451,595
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-24-02.csv,13216,4658,201
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-10-17.csv,27504,8304,1238
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-24-12.csv,14735,5155,207
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-09-01.csv,21501,6897,599
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-19-05.csv,26225,9368,727
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-01-19.csv,27468,8163,807
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-06-07.csv,27861,9331,777
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-16-09.csv,13671,4773,351
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-29-14.csv,67124,22708,1017
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-12-00.csv,22383,6987,134
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-15-11.csv,19553,6042,603
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-04-14.csv,23554,7338,1135
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-24-21.csv,19411,5931,219
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-30-07.csv,41455,13576,922
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-26-13.csv,27209,8818,1188
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-04-04.csv,100557,32625,3877
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-12-05.csv,23078,7332,1718
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-27-21.csv,21157,6206,191
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-22-18.csv,1787,510,18
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-03-17.csv,155468,47427,3941
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-25-11.csv,35556,12426,446
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-29-00.csv,21566,6962,297
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-26-00.csv,21346,6830,209
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-25-21.csv,26246,8420,139
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-23-17.csv,28872,8651,944
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-17-16.csv,34551,12024,845
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-11-20.csv,30483,9121,203
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-22-21.csv,2101,648,7
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-23-13.csv,21259,7018,738
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-15-15.csv,24896,7860,1071
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-09-00.csv,31474,9911,202
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-02-05.csv,19518,6323,228
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-09-12.csv,20870,6297,1031
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-07-12.csv,19372,6010,462
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-09-21.csv,28480,8778,359
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-22-14.csv,12729,4863,198
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-07-23.csv,21289,7008,152
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-24-09.csv,23319,7826,374
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-04-23.csv,22760,7288,150
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-07-00.csv,25198,8064,281
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-23-15.csv,26632,7980,1129
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-31-07.csv,36809,12131,1944
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-27-04.csv,19001,6085,1254
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-12-06.csv,14570,4584,1364
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-01-10.csv,57159,17800,969
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-10-16.csv,19294,5971,753
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-20-17.csv,26038,7860,853
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-19-12.csv,21898,6912,620
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-04-20.csv,24486,7849,406
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-24-00.csv,20475,7055,282
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-29-14.csv,153983,52932,1381
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-22-18.csv,23827,7445,743
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-05-08.csv,25408,7469,1829
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-10-08.csv,24475,7815,1407
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-24-06.csv,25918,7859,1659
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-04-01.csv,26914,9574,666
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-28-07.csv,92040,28759,978
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-07-03.csv,36924,11840,620
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-05-22.csv,21566,6772,179
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-17-02.csv,26001,8951,1145
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-05-14.csv,28804,8940,663
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-20-08.csv,18253,5512,847
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-30-19.csv,18378,5556,427
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-05-04.csv,28097,8851,962
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-15-05.csv,24130,7538,709
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-15-00.csv,25984,8746,314
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-27-23.csv,33234,11334,131
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-30-15.csv,23229,7086,1052
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-10-02.csv,18067,6054,703
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-15-21.csv,5367,1872,37
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-30-19.csv,29511,8751,816
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-28-17.csv,35571,11006,740
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-23-04.csv,24168,8386,1505
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-23-05.csv,23002,7350,1615
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-22-20.csv,14757,4962,159
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-24-10.csv,23112,6867,1372
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-24-07.csv,23844,8132,297
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-13-03.csv,28072,9017,453
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-22-19.csv,2593,685,22
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-10-08.csv,15147,4625,321
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-02-11.csv,15594,5167,328
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-17-01.csv,26070,8377,249
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-11-14.csv,23388,7554,1224
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-29-06.csv,25097,7867,1765
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-22-11.csv,16558,5009,1358
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-28-22.csv,23582,7933,145
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-03-10.csv,81188,24933,4422
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-15-03.csv,25472,8650,1051
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-18-20.csv,26631,8311,468
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-16-09.csv,25025,7359,1794
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-20-06.csv,25964,8041,1793
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-16-11.csv,14261,4169,333
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-18-17.csv,17714,6083,462
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-26-20.csv,21297,7042,124
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-24-11.csv,22931,6774,1205
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-14-13.csv,23574,7219,1278
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-08-18.csv,20304,6121,733
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-08-09.csv,30046,10584,974
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-19-13.csv,18783,6878,492
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-21-21.csv,24578,7516,274
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-15-14.csv,26815,8564,1279
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-25-23.csv,30682,10584,250
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-15-12.csv,20190,7366,454
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-24-10.csv,26680,8828,1720
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-17-21.csv,6700,2040,80
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-20-10.csv,25608,8884,862
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-16-08.csv,13449,4141,485
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-07-05.csv,31619,10076,742
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-27-09.csv,18214,5478,1258
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-27-11.csv,18604,5340,963
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-31-05.csv,26865,8593,2111
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-31-04.csv,58194,19291,1991
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-27-18.csv,29113,8686,984
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-12-13.csv,22867,8208,601
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-06-15.csv,24740,8659,676
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-16-12.csv,16325,4841,364
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-30-13.csv,32066,10602,1804
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-04-09.csv,23675,7120,1678
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-05-16.csv,29799,10636,613
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-19-01.csv,34011,12232,571
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-19-18.csv,26920,9253,440
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-27-23.csv,23641,7680,172
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-07-23.csv,17836,6043,160
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-10-15.csv,28096,9783,623
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-16-22.csv,27643,9490,177
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-01-21.csv,102436,32874,457
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-07-09.csv,19175,6144,545
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-18-17.csv,25483,7967,1262
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-17-13.csv,20670,6495,829
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-20-16.csv,27240,8580,817
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-04-23.csv,29424,9454,273
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-02-06.csv,17333,5595,174
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-15-23.csv,25342,7826,136
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-06-22.csv,24280,7817,152
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-16-15.csv,26263,8200,1133
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-31-10.csv,57251,17776,1551
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-21-14.csv,25659,7891,1198
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-06-18.csv,24603,7559,663
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-20-10.csv,24552,7240,1620
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-08-14.csv,20527,6739,272
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-01-17.csv,24013,7228,1027
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-17-09.csv,16917,5385,1383
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-31-02.csv,42311,13709,900
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-30-08.csv,25945,8227,1326
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-19-09.csv,5862,1955,139
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-15-22.csv,18521,5876,153
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-05-14.csv,28505,8688,1206
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-17-00.csv,23817,7572,136
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-08-01.csv,23871,7776,453
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-08-19.csv,28988,8781,661
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-26-20.csv,45873,14557,182
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-27-01.csv,27025,8934,680
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-31-01.csv,25330,8283,360
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-04-22.csv,30413,9397,175
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-27-16.csv,29256,8795,1212
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-06-08.csv,28140,9336,697
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-24-16.csv,28571,8831,2069
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-05-03.csv,19636,6588,1086
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-27-06.csv,28557,9288,1817
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-13-21.csv,20382,6288,129
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-15-22.csv,15218,5139,102
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-16-23.csv,16922,5215,74
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-20-14.csv,23217,7250,814
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-23-01.csv,21558,7069,404
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-26-15.csv,24903,8412,1622
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-17-15.csv,17339,5399,698
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-29-23.csv,50224,16403,223
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-25-06.csv,15023,5197,174
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-24-12.csv,25861,7940,1238
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-11-12.csv,14752,4438,214
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-12-01.csv,3326,1041,32
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-30-17.csv,26696,7988,1217
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-22-01.csv,24945,8028,532
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-03-18.csv,161306,49756,3072
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-21-03.csv,20385,6784,838
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-06-09.csv,1877,624,54
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-04-23.csv,27282,9251,208
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-13-00.csv,17450,5866,248
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-22-12.csv,980,314,7
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-14-22.csv,23713,7533,188
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-19-21.csv,20633,6315,142
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-08-11.csv,19881,6278,305
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-28-10.csv,31611,10294,903
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-24-22.csv,27077,8927,128
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-01-01.csv,19365,6288,465
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-24-05.csv,18299,5726,1341
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-12-13.csv,24470,7639,390
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-04-14.csv,35356,11100,1603
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-01-04.csv,16178,5190,1131
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-30-08.csv,75142,22871,2290
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-28-03.csv,25155,8193,1155
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-06-12.csv,19011,5859,819
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-02-11.csv,22508,6958,1291
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-21-04.csv,13160,4322,590
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-17-22.csv,22496,7044,97
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-16-23.csv,28406,9778,205
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-09-17.csv,13692,4870,273
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-31-18.csv,58978,18808,2130
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-06-04.csv,34370,10800,895
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-26-04.csv,23786,7894,1463
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-25-17.csv,27928,8214,1165
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-27-13.csv,24744,7538,1266
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-01-11.csv,22455,6555,1216
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-22-13.csv,19242,7181,286
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-21-07.csv,21741,6187,1587
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-30-06.csv,23811,7878,1154
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-23-08.csv,21858,6413,1421
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-18-18.csv,26627,8243,804
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-04-11.csv,87870,27127,5265
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-25-08.csv,33698,11468,585
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-17-06.csv,25499,7944,1727
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-06-00.csv,25796,8187,166
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-05-03.csv,25263,8459,1314
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-17-05.csv,23610,8182,2478
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-16-08.csv,27275,8420,1854
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-24-21.csv,15633,4879,183
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-07-15.csv,24688,7717,970
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-05-00.csv,31235,10150,365
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-29-04.csv,28231,9495,1995
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-23-18.csv,25686,8321,633
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-24-10.csv,24472,8310,348
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-17-01.csv,18101,6122,404
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-30-06.csv,44632,14968,977
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-24-07.csv,15239,5228,223
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-03-11.csv,24671,7411,1565
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-12-16.csv,23675,7681,1176
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-09-15.csv,32528,10219,475
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-10-04.csv,29061,9283,467
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-20-05.csv,26141,8550,1668
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-24-17.csv,34247,11627,494
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-03-09.csv,18253,5332,1271
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-15-01.csv,18329,6213,359
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-29-06.csv,26150,8096,1554
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-27-22.csv,27315,8183,97
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-12-05.csv,26494,9125,630
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-28-21.csv,21801,6746,199
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-27-12.csv,37969,12216,458
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-29-17.csv,27991,8709,1341
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-30-04.csv,30575,10105,1782
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-31-03.csv,28374,9510,821
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-03-11.csv,92054,28388,4355
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-11-18.csv,21749,6769,840
